run_mode,run_id,generated_at_utc,code_version,official_daily,forecast_id,coingecko_id,forecast_date,anchor_price,anchor_date,status,input_manifest_id,N,cone_width,distinct_analogue_assets,drawdown,horizon,implicit_price,max_gain,negative_close_pct,percentile_return,positive_close_pct,quality,similarity_mean,similarity_median
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethena:2026-09-25:c25f0d7735cc5be173fab17ce2f0349977a717ffc5c7e7cc836bc28e02cbd3f9,ethena,2026-09-25,0.2432100027799606,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,13.830300632266939,29,"{""p10"":-12.96536010407862,""p25"":-6.231196137650058,""p50"":-1.2704037066795293,""p75"":0.0,""p90"":0.0}",7,"{""p10"":0.23130215661038872,""p25"":0.2466394701729344,""p50"":0.25692453898321793,""p75"":0.2802761447251477,""p90"":0.31335598129720565}","{""p10"":1.855318582505619,""p25"":5.482331769430099,""p50"":10.694830743094098,""p75"":20.681851109587708,""p90"":34.62526162957434}",22.5,"{""p10"":-4.8961169497396355,""p25"":1.4100848459249082,""p50"":5.638968811519362,""p75"":15.240385478191847,""p90"":28.841732542023856}",77.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":13.830300632266939,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.83948349589669}",83.83948349589669,83.44342449610241
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethena:2026-09-25:c25f0d7735cc5be173fab17ce2f0349977a717ffc5c7e7cc836bc28e02cbd3f9,ethena,2026-09-25,0.2432100027799606,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,37.79205322099441,29,"{""p10"":-20.425222318578037,""p25"":-12.425243256535628,""p50"":-3.4476462371514804,""p75"":0.0,""p90"":0.0}",14,"{""p10"":0.20417546793579613,""p25"":0.23175082311453205,""p50"":0.266458866833315,""p75"":0.32366487680391676,""p90"":0.4198451525160963}","{""p10"":3.0567361412136855,""p25"":10.140641866770405,""p50"":21.203992636020473,""p75"":44.66949897826303,""p90"":74.16609328944908}",32.5,"{""p10"":-16.049724270378874,""p25"":-4.711639954955316,""p50"":9.559172644057877,""p75"":33.080413266039095,""p90"":72.62659747425883}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":37.79205322099441,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.83948349589669}",83.83948349589669,83.44342449610241
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethena:2026-09-25:c25f0d7735cc5be173fab17ce2f0349977a717ffc5c7e7cc836bc28e02cbd3f9,ethena,2026-09-25,0.2432100027799606,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,46.418159731946275,29,"{""p10"":-27.982136934438596,""p25"":-20.18021325015217,""p50"":-4.041519723731929,""p75"":0.0,""p90"":0.0}",30,"{""p10"":0.20124568926882017,""p25"":0.22055237220529442,""p50"":0.28055556982358715,""p75"":0.33344597977976753,""p90"":0.5255968433431549}","{""p10"":5.582426192322377,""p25"":15.019604603980063,""p50"":38.12880739883383,""p75"":53.58743549718596,""p90"":130.1231082704312}",30.0,"{""p10"":-17.25435345235648,""p25"":-9.31607677138396,""p50"":15.355275941267188,""p75"":37.10208296056231,""p90"":116.10823458551506}",70.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":46.418159731946275,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.83948349589669}",83.83948349589669,83.44342449610241
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethena:2026-09-25:c25f0d7735cc5be173fab17ce2f0349977a717ffc5c7e7cc836bc28e02cbd3f9,ethena,2026-09-25,0.2432100027799606,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,45.75551373508067,29,"{""p10"":-31.11574280093129,""p25"":-21.233593483541508,""p50"":-6.464035159543768,""p75"":-1.4564742588124928,""p90"":0.0}",60,"{""p10"":0.2164346103696869,""p25"":0.23291960540301515,""p50"":0.2668953552036477,""p75"":0.3442015916300901,""p90"":0.6181561444921845}","{""p10"":12.384845839584164,""p25"":24.954052171200345,""p50"":42.85462037045524,""p75"":68.83874273133739,""p90"":212.62181286392646}",32.5,"{""p10"":-11.009165784393426,""p25"":-4.2310748979578285,""p50"":9.738642388453057,""p75"":41.524438837122844,""p90"":154.16559246185648}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":45.75551373508067,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.83948349589669}",83.83948349589669,83.44342449610241
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:aave:2026-09-25:8d3b6dce409af245b95aacaa33e292de3e326f1bbdfc9cebf270179e30b18881,aave,2026-09-25,144.72000122070312,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,21.902942379123385,29,"{""p10"":-11.377032206889167,""p25"":-5.342555750992197,""p50"":-1.8151758830480202,""p75"":0.0,""p90"":0.0}",7,"{""p10"":131.60766045710602,""p25"":141.70651752625196,""p50"":154.14299722703387,""p75"":173.40445600468925,""p90"":196.9357260417293}","{""p10"":0.6687761155834006,""p25"":3.5337575117015185,""p50"":10.693105712455175,""p75"":32.587874512275484,""p90"":41.17012108953279}",32.5,"{""p10"":-9.060489671776827,""p25"":-2.0822855645609706,""p50"":6.511191215345791,""p75"":19.820656814562415,""p90"":36.08051712312754}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":21.902942379123385,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":77.24045578146578}",77.24045578146578,77.1156702539507
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:aave:2026-09-25:8d3b6dce409af245b95aacaa33e292de3e326f1bbdfc9cebf270179e30b18881,aave,2026-09-25,144.72000122070312,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,29.11723132825964,29,"{""p10"":-29.916767855113132,""p25"":-12.347605479500464,""p50"":-6.428012148161255,""p75"":-0.3352150676374288,""p90"":0.0}",14,"{""p10"":105.28249307447511,""p25"":129.27486537304432,""p50"":145.15077020383134,""p75"":171.41332290673662,""p90"":201.03294529435198}","{""p10"":0.7700965599082643,""p25"":5.021062304017732,""p50"":15.563803034618928,""p75"":41.21779345701559,""p90"":54.35938048369816}",47.5,"{""p10"":-27.250903685444573,""p25"":-10.672426559825976,""p50"":0.29765684044688046,""p75"":18.444804768433663,""p90"":38.91165256955021}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":29.11723132825964,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":77.24045578146578}",77.24045578146578,77.1156702539507
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:aave:2026-09-25:8d3b6dce409af245b95aacaa33e292de3e326f1bbdfc9cebf270179e30b18881,aave,2026-09-25,144.72000122070312,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,33.072399346580546,29,"{""p10"":-37.62515495968548,""p25"":-24.655015760076296,""p50"":-11.2995474357317,""p75"":-3.4528013519418894,""p90"":0.0}",30,"{""p10"":98.4639503338785,""p25"":122.20193334709681,""p50"":141.787985055616,""p75"":170.064310085184,""p90"":257.75753049191724}","{""p10"":1.3817516771536023,""p25"":5.5854567273152185,""p50"":20.38977396436742,""p75"":52.626642734038455,""p90"":93.72011074418182}",52.5,"{""p10"":-31.962445064025744,""p25"":-15.559748261241005,""p50"":-2.0259923579020067,""p75"":17.51265108533954,""p90"":78.10774482984415}",45.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":33.072399346580546,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":77.24045578146578}",77.24045578146578,77.1156702539507
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:aave:2026-09-25:8d3b6dce409af245b95aacaa33e292de3e326f1bbdfc9cebf270179e30b18881,aave,2026-09-25,144.72000122070312,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,78.97678009157642,29,"{""p10"":-56.109936999040414,""p25"":-30.357858414008625,""p50"":-15.233909384408427,""p75"":-7.701719826693578,""p90"":-0.5335148195286831}",60,"{""p10"":70.89809728235626,""p25"":113.82278090920227,""p50"":151.81410291913264,""p75"":228.1179780218037,""p90"":396.6859832125745}","{""p10"":1.3817516771536023,""p25"":5.5854567273152185,""p50"":26.287066337566667,""p75"":82.78735380155472,""p90"":204.75839368778924}",45.0,"{""p10"":-51.01015983669448,""p25"":-21.349654540412487,""p50"":4.901949722630783,""p75"":57.627125551163935,""p90"":174.1058456789358}",55.00000000000001,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":78.97678009157642,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":77.24045578146578}",77.24045578146578,77.1156702539507
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:polkadot:2026-09-25:c0f2e6a840f8461064703dd0a0e70bec26244f211fad0b186393f1f8987dade5,polkadot,2026-09-25,1.1444000005722046,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,18.66926275435519,28,"{""p10"":-17.344064700773263,""p25"":-12.199366721650435,""p50"":-5.92244099294188,""p75"":-0.24040873430364318,""p90"":0.0}",7,"{""p10"":0.9499621107293514,""p25"":1.0145435657584037,""p50"":1.1530216105430484,""p75"":1.228194608826071,""p90"":1.2986080311286199}","{""p10"":0.0,""p25"":2.2215363206226133,""p50"":5.174897788471955,""p75"":14.404931134756133,""p90"":21.226932682443866}",47.5,"{""p10"":-16.990378341981252,""p25"":-11.347119429296757,""p50"":0.7533738174181126,""p75"":7.322143325058433,""p90"":13.47501140154759}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":18.66926275435519,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":79.67833457268299}",79.67833457268299,79.23053268441328
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:polkadot:2026-09-25:c0f2e6a840f8461064703dd0a0e70bec26244f211fad0b186393f1f8987dade5,polkadot,2026-09-25,1.1444000005722046,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,24.67264298965375,28,"{""p10"":-25.596089184755503,""p25"":-21.016427421378744,""p50"":-10.304754401838535,""p75"":-3.4701962149015886,""p90"":0.0}",14,"{""p10"":0.8747974588234273,""p25"":0.9747896431440485,""p50"":1.0680571787853537,""p75"":1.2571433696588241,""p90"":1.4444538476905664}","{""p10"":0.0,""p25"":3.910303075675686,""p50"":8.019415034624577,""p75"":22.97438415814574,""p90"":29.667896238207863}",57.49999999999999,"{""p10"":-23.558418526212424,""p25"":-14.820898055168675,""p50"":-6.670991065071592,""p75"":9.851744934485074,""p90"":26.219315533758618}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":24.67264298965375,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":79.67833457268299}",79.67833457268299,79.23053268441328
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:polkadot:2026-09-25:c0f2e6a840f8461064703dd0a0e70bec26244f211fad0b186393f1f8987dade5,polkadot,2026-09-25,1.1444000005722046,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,45.96980305180002,28,"{""p10"":-59.68403588767788,""p25"":-35.070735087591885,""p50"":-21.120695378813267,""p75"":-9.0123340487377,""p90"":0.0}",30,"{""p10"":0.5494991644446476,""p25"":0.7912409977183218,""p50"":1.0103926526573275,""p75"":1.3173194241061628,""p90"":1.8854896231915508}","{""p10"":0.0,""p25"":4.769823368644854,""p50"":14.59478133292398,""p75"":30.078425480444114,""p90"":87.57099078168747}",62.5,"{""p10"":-51.98364521409509,""p25"":-30.8597520689708,""p50"":-11.709834659898016,""p75"":15.11005098282922,""p90"":64.75791875644866}",37.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":45.96980305180002,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":79.67833457268299}",79.67833457268299,79.23053268441328
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:polkadot:2026-09-25:c0f2e6a840f8461064703dd0a0e70bec26244f211fad0b186393f1f8987dade5,polkadot,2026-09-25,1.1444000005722046,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,60.12839265525601,28,"{""p10"":-59.68403588767788,""p25"":-48.748317233358215,""p50"":-23.596073906399884,""p75"":-9.902245644064548,""p90"":-1.7102937220441157}",60,"{""p10"":0.579151353029304,""p25"":0.7454795879982334,""p50"":1.068150962457654,""p75"":1.4335889138890405,""p90"":2.4904394502178224}","{""p10"":0.0,""p25"":5.85442475332173,""p50"":23.442514412114548,""p75"":67.38197418255102,""p90"":138.51568063965092}",52.5,"{""p10"":-49.39257665678732,""p25"":-34.85847713863242,""p50"":-6.662796057010289,""p75"":25.269915516623588,""p90"":117.61966523703185}",47.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":60.12839265525601,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":79.67833457268299}",79.67833457268299,79.23053268441328
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:internet-computer:2026-09-25:9b23b95a8776a5b37e21fe645e523664d53d45fa4fa724bfff7e579f5edcd48e,internet-computer,2026-09-25,3.07229995727539,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,25.19615194148962,29,"{""p10"":-18.28602969800266,""p25"":-14.721810435092376,""p50"":-6.421967421202829,""p75"":0.0,""p90"":0.0}",7,"{""p10"":2.6282061302114355,""p25"":2.758625157642593,""p50"":3.0955927300015396,""p75"":3.532726522976021,""p90"":3.875449572819552}","{""p10"":0.0,""p25"":1.8651409426552135,""p50"":10.268372501794143,""p75"":17.396511745549404,""p90"":33.947146159143855}",47.5,"{""p10"":-14.45476786901337,""p25"":-10.209771311228788,""p50"":0.7581542508891759,""p75"":14.986380630260832,""p90"":26.141640683301613}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":25.19615194148962,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":84.87289507871574}",84.87289507871574,84.40095511784591
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:internet-computer:2026-09-25:9b23b95a8776a5b37e21fe645e523664d53d45fa4fa724bfff7e579f5edcd48e,internet-computer,2026-09-25,3.07229995727539,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,36.42846423657966,29,"{""p10"":-25.11436374873933,""p25"":-21.960396499506757,""p50"":-12.478828379570189,""p75"":-1.56712369547094,""p90"":0.0}",14,"{""p10"":2.337303805478055,""p25"":2.5004397077017546,""p50"":2.9779347634223954,""p75"":3.6196313988782722,""p90"":3.967845828979158}","{""p10"":0.0,""p25"":1.8651409426552135,""p50"":13.276801268924165,""p75"":28.434986625077627,""p90"":41.12784670402579}",57.49999999999999,"{""p10"":-23.92332005398172,""p25"":-18.61342504072352,""p50"":-3.0714837472015866,""p75"":17.81503919585614,""p90"":29.149037664211836}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":36.42846423657966,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":84.87289507871574}",84.87289507871574,84.40095511784591
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:internet-computer:2026-09-25:9b23b95a8776a5b37e21fe645e523664d53d45fa4fa724bfff7e579f5edcd48e,internet-computer,2026-09-25,3.07229995727539,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,40.44741254657319,29,"{""p10"":-49.93925544907755,""p25"":-32.82396977940105,""p50"":-22.660729618244112,""p75"":-6.243990037030144,""p90"":0.0}",30,"{""p10"":1.9779742036906691,""p25"":2.392415141913309,""p50"":2.8870162796993815,""p75"":3.635080980300678,""p90"":4.789019892149933}","{""p10"":0.0,""p25"":2.985943871441604,""p50"":17.331875029646472,""p75"":40.37245362501007,""p90"":89.05211604276398}",57.49999999999999,"{""p10"":-35.619105191642895,""p25"":-22.129506389897685,""p50"":-6.030780853192597,""p75"":18.317906156675505,""p90"":55.877354384269935}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":40.44741254657319,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":84.87289507871574}",84.87289507871574,84.40095511784591
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:internet-computer:2026-09-25:9b23b95a8776a5b37e21fe645e523664d53d45fa4fa724bfff7e579f5edcd48e,internet-computer,2026-09-25,3.07229995727539,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,38.5938355586306,29,"{""p10"":-49.93925544907755,""p25"":-35.17909409642223,""p50"":-23.616104246725765,""p75"":-7.852729267236697,""p90"":0.0}",60,"{""p10"":2.161476507438471,""p25"":2.3562334804148755,""p50"":2.760653289022083,""p75"":3.541951873793618,""p90"":4.795964805111787}","{""p10"":0.0,""p25"":3.9122740740774264,""p50"":21.465036380808822,""p75"":52.865223887340804,""p90"":122.6830058322585}",57.49999999999999,"{""p10"":-29.64630610627827,""p25"":-23.307179859337193,""p50"":-10.14375785526114,""p75"":15.286655699293412,""p90"":56.10340369776249}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":38.5938355586306,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":84.87289507871574}",84.87289507871574,84.40095511784591
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethereum-classic:2026-09-25:391d64e8f26b8b46b236caef9b5b662a26fc28a029237ec370eb1c53aa03aa6a,ethereum-classic,2026-09-25,9.428999900817873,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,21.685409749355614,32,"{""p10"":-14.116762286163876,""p25"":-8.552466756308375,""p50"":-2.8448363462528494,""p75"":0.0,""p90"":0.0}",7,"{""p10"":8.102538721326448,""p25"":8.955181358415055,""p50"":9.66420929670928,""p75"":10.999898622173747,""p90"":12.509276231544241}","{""p10"":0.0,""p25"":0.5844251824604019,""p50"":5.93778438085617,""p75"":22.00392433517245,""p90"":34.82272665229483}",42.5,"{""p10"":-14.067888359786348,""p25"":-5.025119815323348,""p50"":2.494531746373274,""p75"":16.660289934032267,""p90"":32.66811287652239}",57.49999999999999,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":21.685409749355614,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":73.62774237114004}",73.62774237114004,72.85570711332153
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethereum-classic:2026-09-25:391d64e8f26b8b46b236caef9b5b662a26fc28a029237ec370eb1c53aa03aa6a,ethereum-classic,2026-09-25,9.428999900817873,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,30.042789259879335,32,"{""p10"":-26.034327450230258,""p25"":-18.61561760512022,""p50"":-5.594938190491744,""p75"":0.0,""p90"":0.0}",14,"{""p10"":7.040094080628051,""p25"":7.813478893564761,""p50"":9.352156264033942,""p75"":10.646213463081706,""p90"":12.552270530874504}","{""p10"":0.0,""p25"":2.308026746347047,""p50"":11.860533537308449,""p75"":31.174608093836138,""p90"":43.093656209240734}",50.0,"{""p10"":-25.33572855359356,""p25"":-17.133535096473814,""p50"":-0.8149712333464398,""p75"":12.909254163405521,""p90"":33.12409229939347}",50.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":30.042789259879335,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":73.62774237114004}",73.62774237114004,72.85570711332153
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ethereum-classic:2026-09-25:391d64e8f26b8b46b236caef9b5b662a26fc28a029237ec370eb1c53aa03aa6a,ethereum-classic,2026-09-25,9.428999900817873,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,43.283147332662395,32,"{""p10"":-59.72066119528459,""p25"":-33.09784859481313,""p50"":-19.216694246716227,""p75"":-3.621396648399622,""p90"":0.0}",30,"{""p10"":3.8833935656615366,""p25"":7.005539967433982,""p50"":8.81890454801922,""p75"":11.086707886501573,""p90"":15.8731568469713}","{""p10"":0.0,""p25"":2.506033337217067,""p50"":11.860533537308449,""p75"":34.35797246909084,""p90"":86.36741763615083}",60.0,"{""p10"":-58.81436412652109,""p25"":-25.70219491861146,""p50"":-6.470414245584344,""p75"":17.580952414050934,""p90"":68.34401329874296}",37.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":43.283147332662395,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":73.62774237114004}",73.62774237114004,72.85570711332153
